SYMPTOM_ID,SYMPTOM_NAME
14933,Drug dose omission
14934,Product name confusion
14935,Nail fold inflammation
14936,Calcification of muscle
14937,Incarcerated incisional hernia
14938,Blood triglycerides increased
14939,Hyperaesthesia
14940,Cervical cyst
14941,Scan with contrast abnormal
14942,Pancreas transplant rejection
14943,Bronchitis viral
14944,Injection site exfoliation
14945,Cardiac failure
14946,Stoma site pain
14947,Alpha tumour necrosis factor
14948,Congenital renal disorder
14949,Nail discomfort
14950,Pleuropericarditis
14951,Abdominal adhesions
14952,Stroke-like migraine attacks after radiation therapy
14953,Gynaecomastia
14954,Umbilical hernia repair
14955,Axillary nerve injury
14956,Cerebral haemangioma
14957,Renal artery dissection
14958,Injection site haematoma
14959,Moraxella test positive
14960,Retinal aneurysm
14961,Burns third degree
14962,Product dose omission in error
14963,Labour pain
14964,Scrotal mass
14965,Oculomotor study normal
14966,Cardiovascular symptom
14967,Catabolic state
14968,Urine electrolytes abnormal
14969,Tendinous contracture
14970,Gallbladder necrosis
14971,Blood glucose normal
14972,Bowel obstruction surgery
14973,Renal cortical necrosis
14974,Conjunctival scar
14975,Tryptase decreased
14976,Depersonalisation/derealisation disorder
14977,Product substitution error
14978,Bronchitis
14979,Dysdiadochokinesis
14980,Herpes simplex
14981,Skin laceration
14982,Meningitis pneumococcal
14983,Blood pressure abnormal
14984,Sweat gland tumour
14985,Cutaneous mucormycosis
14986,Prostatitis
14987,Exposure via skin contact
14988,Visual impairment
14989,Skin perfusion pressure test
14990,Application site reaction
14991,Hepatic cyst infection
14992,Gastrointestinal vascular malformation
14993,Ilium fracture
14994,Anal erosion
14995,Sternal injury
14996,Speech sound disorder
14997,Balanitis candida
14998,Acrophobia
14999,Twin reversed arterial perfusion sequence malformation
15000,Gallbladder adenoma
15001,Ovarian germ cell cancer
15002,X-ray with contrast upper gastrointestinal tract normal
15003,Cerebral ventricle collapse
15004,Antipsychotic drug level decreased
15005,Hepatitis C RNA increased
15006,Therapy interrupted
15007,Venogram abnormal
15008,Waxy flexibility
15009,Lip haematoma
15010,Pharyngeal operation
15011,Scar
15012,Product contamination microbial
15013,Hyperosmolar state
15014,Acid base balance normal
15015,Paraesthesia
15016,Exfoliative rash
15017,Blood creatine phosphokinase decreased
15018,Basilar migraine
15019,Injection site discolouration
15020,Varicella virus test positive
15021,Anti-JC virus antibody index
15022,Liver scan abnormal
15023,Eczema impetiginous
15024,Genotoxicity
15025,Pulmonary cavitation
15026,Hemiasomatognosia
15027,Abdominal injury
15028,Haemoglobin electrophoresis normal
15029,Scar pain
15030,Colitis ulcerative
15031,Irritability postvaccinal
15032,Blood corticotrophin normal
15033,Maternal drugs affecting foetus
15034,Herpes dermatitis
15035,Paraganglion neoplasm
15036,Shoulder injury related to vaccine administration
15037,Intravascular papillary endothelial hyperplasia
15038,Roseola
15039,Perihepatic discomfort
15040,Vascular access site infection
15041,Paraesthesia mucosal
15042,Gastrointestinal sounds abnormal
15043,Total cholesterol/HDL ratio increased
15044,Application site odour
15045,Rhesus antibodies positive
15046,Neck lift
15047,Digestive enzyme abnormal
15048,Head circumference normal
15049,Traumatic fracture
15050,Pericarditis gonococcal
15051,Erythropsia
15052,Epstein-Barr virus antibody
15053,Therapy change
15054,Apheresis
15055,POEMS syndrome
15056,Hereditary angioedema
15057,Normocytic anaemia
15058,Blood luteinising hormone increased
15059,Progesterone receptor assay
15060,Inability to afford medication
15061,Hereditary haemorrhagic telangiectasia
15062,Parvovirus B19 test negative
15063,Mandibular mass
15064,Influenza like illness
15065,Sympathetic posterior cervical syndrome
15066,Vitiligo
15067,Incorrect storage of drug
15068,Spleen follicular hyperplasia
15069,Gastrorrhaphy
15070,Hepatic infection fungal
15071,Adrenal cortex necrosis
15072,Toxic skin eruption
15073,Inflammation scan
15074,Gastrointestinal mucosal disorder
15075,Cellulitis orbital
15076,Genitourinary tract infection
15077,Disability assessment scale score decreased
15078,Electrocardiogram RR interval
15079,Hepatic haematoma
15080,Product contamination chemical
15081,Heparin-induced thrombocytopenia test
15082,Blood pressure diastolic
15083,Altered pitch perception
15084,Montreal cognitive assessment
15085,Haemophilia A with anti factor VIII
15086,Malignant gastrointestinal obstruction
15087,Pneumonia influenzal
15088,Amyloidosis
15089,Haemophilia carrier
15090,Vasoconstriction
15091,Oculocephalogyric reflex absent
15092,Costovertebral angle tenderness
15093,Rectocele
15094,Pancreas divisum
15095,Sense of a foreshortened future
15096,Urostomy
15097,Culture throat positive
15098,Double outlet right ventricle
15099,X-ray therapy to colon
15100,Therapeutic response increased
15101,Alveolitis fibrosing
15102,Cooling therapy
15103,Electric injury
15104,Faecal volume
15105,Immunomodulatory therapy
15106,Oestrogen deficiency
15107,Neutrophil function disorder
15108,Thyroxin binding globulin normal
15109,Silver-Russell syndrome
15110,Overlap syndrome
15111,Dental paraesthesia
15112,Right ventricular failure
15113,Cancer surgery
15114,Neonatal lupus erythematosus
15115,Exploding head syndrome
15116,Reticulocyte percentage
15117,CSF culture negative
15118,Mitral valve disease
15119,Argininosuccinate lyase deficiency
15120,Blood glucose decreased
15121,Aspiration bone marrow abnormal
15122,Cystitis interstitial
15123,Invasive breast carcinoma
15124,Cervical radiculopathy
15125,Cervical vertebral fracture
15126,Metastases to heart
15127,Sleep-related eating disorder
15128,Balance test
15129,Spontaneous heparin-induced thrombocytopenia syndrome
15130,Polypoidal choroidal vasculopathy
15131,Staphylococcal toxaemia
15132,Vestibular function test normal
15133,Ureteral stent removal
15134,Pregnancy
15135,T-lymphocyte count
15136,Aneurysm ruptured
15137,Metabolic alkalosis
15138,Cullen's sign
15139,Tibia fracture
15140,Libido decreased
15141,Antral follicle count
15142,Failed in vitro fertilisation
15143,Panic disorder
15144,Parasite blood test positive
15145,Chemokine test
15146,Blood zinc
15147,Bronchitis chronic
15148,Spirometry normal
15149,Small intestine adenocarcinoma
15150,Cerebral salt-wasting syndrome
15151,Calciphylaxis
15152,FEV1/FVC ratio abnormal
15153,Lipoprotein (a) normal
15154,Cisternogram
15155,Peritoneal haematoma
15156,Haematocrit decreased
15157,Astringent therapy
15158,Eustachian tube patulous
15159,Cataract cortical
15160,Pulmonary toxicity
15161,Plasma cell count
15162,Haemothorax
15163,Granulocytes abnormal
15164,Sigmoid sinus thrombosis
15165,Iodine uptake
15166,Pneumonitis
15167,Product prescribing error
15168,Postictal state
15169,Infrequent bowel movements
15170,Myelocyte percentage increased
15171,Plethoric face
15172,Platelet count
15173,Renal hypertrophy
15174,Muscle contracture
15175,Mononeuritis
15176,Angiotensin II abnormal
15177,Nephrectasia
15178,Malignant neoplasm of eye
15179,Group B streptococcus neonatal sepsis
15180,Normochromic normocytic anaemia
15181,Post herpetic neuralgia
15182,Anti-polyethylene glycol antibody present
15183,Oesophageal injury
15184,Eye muscle entrapment
15185,Coxiella test positive
15186,Abnormal menstrual clots
15187,Spermatogenesis abnormal
15188,Disbacteriosis
15189,Rash pustular
15190,Ventricular hypoplasia
15191,Inclusion body myositis
15192,Normal labour
15193,Prothrombin time prolonged
15194,Pleocytosis
15195,Blood pyruvic acid decreased
15196,Neck dissection
15197,Gastric banding
15198,Cholangiostomy
15199,Dermoid cyst
15200,Skeletal injury
15201,Fibrin normal
15202,Natural killer T cell count increased
15203,Vaginal flatulence
15204,Stroke volume
15205,Haematology test abnormal
15206,Testes exploration
15207,Sinus pain
15208,Marburg disease
15209,Corneal erosion
15210,Pterygium
15211,Paranasal sinus discomfort
15212,Autoantibody test
15213,Corneal lesion
15214,Magnetic resonance imaging pelvic
15215,Ultrasound eye
15216,Hyper IgE syndrome
15217,Incision site swelling
15218,ADAMTS13 inhibitor screen assay
15219,Drug physiologic incompatibility
15220,Prescribed underdose
15221,Hormone analysis
15222,Colonic polyp
15223,Dry weight evaluation
15224,Canalith repositioning procedure
15225,Papilloedema
15226,Omentoplasty
15227,Balanitis
15228,Skin striae
15229,Double stranded DNA antibody
15230,Autoimmune endocrine disorder
15231,Sacroiliac fusion
15232,Physiotherapy
15233,Malassezia infection
15234,Sensory level normal
15235,Brachial plexus injury
15236,Cardiac failure congestive
15237,Trematode infection
15238,Paranasal sinus and nasal cavity malignant neoplasm
15239,Pneumonia primary atypical
15240,Coagulation factor VIII level decreased
15241,Ureteric haemorrhage
15242,Menopausal symptoms
15243,Angiolipoma
15244,Tinel's sign
15245,Placenta growth factor
15246,Bone cancer metastatic
15247,Abdominal wall cyst
15248,Intra-uterine contraceptive device removal
15249,HIV-associated neurocognitive disorder
15250,Galactostasis
15251,CSF pressure decreased
15252,Ventilation/perfusion scan normal
15253,Nerve root injury cervical
15254,CSF monocyte count decreased
15255,Biliary obstruction
15256,Post procedural pulmonary embolism
15257,Thyroglossal cyst
15258,Trismus
15259,Female sterilisation
15260,Oesophageal variceal ligation
15261,Nasal septum perforation
15262,Breast angiosarcoma
15263,Choriocarcinoma
15264,Excessive dietary supplement intake
15265,Squamous cell carcinoma of the tongue
15266,Blood viscosity abnormal
15267,Alpha 1 microglobulin urine
15268,Neurodermatitis
15269,Tumour lysis syndrome
15270,Stool pH decreased
15271,Opitz trigonocephaly syndrome
15272,Psychological trauma
15273,Diabetic hyperosmolar coma
15274,5'nucleotidase increased
15275,Hepatic haemorrhage
15276,Breech presentation
15277,Radiotherapy to brain
15278,Catheter site erythema
15279,Culture throat
15280,Lip erythema
15281,Hernia hiatus repair
15282,Lobular breast carcinoma in situ
15283,Fordyce spots
15284,Band neutrophil percentage increased
15285,Blood 25-hydroxycholecalciferol increased
15286,Root canal infection
15287,Drug therapy
15288,Perineal ulceration
15289,Endocardial fibrosis
15290,Multisystem inflammatory syndrome in children
15291,Mucinous breast carcinoma
15292,Keratoconus
15293,Enterococcus test negative
15294,Urine albumin/creatinine ratio
15295,Keratoderma blenorrhagica
15296,Duodenitis
15297,Muscle release
15298,Blood immunoglobulin M
15299,Photophobia
15300,Epiphyseal disorder
15301,Central nervous system necrosis
15302,Surgical procedure repeated
15303,Cytomegalovirus antigen
15304,Pharyngeal lesion
15305,Coprolalia
15306,Forced expiratory flow
15307,JC polyomavirus test
15308,Pericardial lipoma
15309,Automatism epileptic
15310,Pancreatitis acute
15311,Muscle haemorrhage
15312,Lower limb fracture
15313,Tick-borne fever
15314,Pupillary reflex impaired
15315,Circumstance or information capable of leading to medication error
15316,Inappropriate release of product for distribution
15317,Application site discomfort
15318,Dermatofibrosarcoma protuberans
15319,Clostridium colitis
15320,Intercostal neuralgia
15321,Thermal burn
15322,Methylenetetrahydrofolate reductase polymorphism
15323,Conjunctivitis
15324,Nodal rhythm
15325,Multifocal micronodular pneumocyte hyperplasia
15326,False negative pregnancy test
15327,Breast cyst
15328,Inguinal hernia repair
15329,Chronic lymphocytic leukaemia recurrent
15330,Alpha hydroxybutyrate dehydrogenase
15331,Soft tissue injury
15332,PO2 decreased
15333,Heat rash
15334,Leukonychia
15335,Dry skin prophylaxis
15336,Hypoxia
15337,Sensory processing sensitivity
15338,Large intestine polyp
15339,Ultrasound scan
15340,Eye swelling
15341,Otic examination normal
15342,Stoma site discharge
15343,Enteroclysis
15344,Cataract nuclear
15345,X-ray treatment
15346,Joint crepitation
15347,Bladder cancer stage IV
15348,Musculoskeletal stiffness
15349,Platelet factor 4
15350,Psychogenic visual disorder
15351,Coxsackie virus test
15352,Asymptomatic COVID-19
15353,Bacteraemia
15354,Cor pulmonale acute
15355,Biopsy prostate normal
15356,Paratracheal lymphadenopathy
15357,Protein albumin ratio abnormal
15358,Sick sinus syndrome
15359,Albumin urine
15360,Genital labial adhesions
15361,Factor Xa activity increased
15362,Gastric hypertonia
15363,Pigmentation disorder
15364,Electroneuromyography
15365,Brain compression
15366,Supraventricular tachyarrhythmia
15367,Social phobia
15368,Oesophageal motility disorder
15369,Soft tissue haemorrhage
15370,Mucous membrane disorder
15371,Diphtheria carrier
15372,Urine potassium abnormal
15373,CSF red blood cell count
15374,Janeway lesion
15375,Eye rolling
15376,Body mass index
15377,Urine output increased
15378,Urine homocystine
15379,Ovarian germ cell tumour
15380,Pelvic bone injury
15381,Sciatic hernia
15382,Malignant melanoma
15383,Thrombolysis
15384,Retinal migraine
15385,Mitral valve thickening
15386,Segmental arterial mediolysis
15387,Brucella test
15388,Dermal sinus
15389,Alpha-2 macroglobulin increased
15390,Biopsy spleen
15391,Electrocardiogram P wave
15392,Whipple's disease
15393,Pleomorphism
15394,B-cell lymphoma stage IV
15395,Genitourinary symptom
15396,Adrenocortical steroid therapy
15397,Parasite stool test positive
15398,Acne conglobata
15399,Left ventricular failure
15400,Virus culture
15401,Smear test
15402,Sinus disorder
15403,Tachyphrenia
15404,Pearly penile papules
15405,Dermatitis psoriasiform
15406,Musculoskeletal injury
